service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1921,1,1,1,1,1,0,0,20190107,20190308
1852,0,0,0,0,0,1,0,20190112,20190406
2134,0,0,0,0,0,0,1,20190120,20190203
1994,1,1,1,1,1,0,0,20190325,20190405
1944,1,1,1,1,1,0,0,20190107,20190215
2031,1,1,1,1,0,0,0,20190318,20190404
2026,0,0,0,0,1,0,0,20190322,20190405
2027,0,0,0,0,1,0,0,20190204,20190315
2032,1,1,1,1,0,0,0,20190204,20190314
1986,1,1,1,1,1,0,0,20190318,20190405
1857,1,1,1,1,1,0,1,20190106,20190405
2028,0,0,0,0,0,1,1,20190112,20190317
2238,1,1,1,1,1,0,0,20190204,20190315
2195,0,0,0,0,0,0,1,20190113,20190127
2192,0,0,0,0,0,0,1,20190210,20190317
2136,0,0,0,0,0,0,1,20190106,20190331
2204,0,0,0,0,0,1,0,20190209,20190316
2203,0,0,0,0,0,0,1,20190113,20190317
2205,0,0,0,0,0,1,0,20190323,20190406
2051,1,1,1,1,1,0,0,20190207,20190215
2047,1,1,1,1,1,0,0,20190107,20190206
2053,1,1,1,1,1,0,0,20190401,20190405
2052,0,0,0,0,0,1,0,20190112,20190406
1859,1,1,1,1,1,0,0,20190107,20190405
2237,0,1,1,1,0,0,0,20190319,20190321
2015,0,0,0,0,0,1,0,20190223,20190316
2016,0,0,0,0,0,1,0,20190112,20190216
1928,0,0,0,0,0,1,0,20190323,20190406
2014,0,0,0,0,0,1,0,20190323,20190406
2215,0,1,0,0,0,0,0,20190305,20190312
1942,1,1,1,1,1,0,0,20190318,20190322
1929,0,0,0,0,0,1,0,20190323,20190406
1813,0,0,0,0,0,0,1,20190106,20190331
2019,1,1,1,1,1,0,0,20190318,20190405
1841,1,1,1,1,1,0,0,20190318,20190405
2017,1,1,1,1,1,0,0,20190204,20190315
2211,1,1,1,1,1,0,0,20190318,20190405
2213,1,0,1,1,1,0,0,20190304,20190315
1846,1,1,1,1,1,1,0,20190107,20190406
2189,1,1,1,1,1,0,0,20190304,20190315
2229,0,1,0,0,1,0,0,20190222,20190301
2228,1,1,1,1,1,0,0,20190204,20190228
1925,0,0,0,0,0,1,0,20190119,20190302
1806,1,1,1,1,1,0,0,20190325,20190405
2130,1,1,1,1,1,0,0,20190325,20190405
1936,0,0,0,0,0,0,1,20190120,20190303
1905,1,1,1,1,1,0,0,20190114,20190308
1932,0,0,0,0,0,1,1,20190119,20190303
1935,1,1,1,1,1,1,1,20190114,20190308
1821,1,1,1,1,1,0,0,20190325,20190405
1911,1,1,1,1,1,1,0,20190114,20190308
1910,1,1,1,1,1,0,0,20190114,20190215
1937,1,1,1,1,1,1,1,20190114,20190215
1938,1,1,1,1,1,1,1,20190216,20190308
1922,0,0,0,0,0,0,1,20190217,20190303
1923,0,0,0,0,0,0,1,20190120,20190210
1919,1,0,0,0,0,0,0,20190114,20190304
1930,1,1,1,1,1,1,0,20190114,20190215
1931,1,1,1,1,1,1,0,20190216,20190308
1916,0,0,0,0,0,1,0,20190119,20190209
1913,0,0,0,0,0,1,0,20190216,20190302
2040,1,1,1,1,1,0,0,20190325,20190405
2004,1,1,1,1,1,1,1,20190106,20190406
1824,1,1,1,1,1,0,0,20190311,20190324
2072,1,1,1,1,1,0,0,20190107,20190405
1808,1,1,1,1,1,0,0,20190107,20190405
2144,0,0,1,0,0,0,0,20190109,20190403
2143,1,1,0,1,1,0,0,20190107,20190405
1801,1,1,1,1,1,1,1,20190106,20190406
1851,1,1,1,1,1,0,0,20190311,20190405
1805,1,1,1,1,1,0,0,20190107,20190405
2206,1,1,1,1,1,0,0,20190107,20190405
565,0,0,0,0,1,0,0,20190111,20190405
1823,1,1,1,1,1,0,0,20190107,20190329
2005,1,1,1,1,1,0,0,20190311,20190324
1979,1,1,1,1,1,0,0,20190107,20190405
2089,1,1,1,1,1,0,0,20190401,20190405
1814,1,1,1,1,1,1,1,20190106,20190406
2090,1,1,1,1,1,0,0,20190107,20190329
1818,1,1,1,1,1,1,1,20190106,20190406
1817,1,1,1,1,1,0,0,20190107,20190308
1869,1,1,1,1,1,0,0,20190107,20190308
1867,1,1,1,1,1,0,0,20190325,20190329
1799,1,1,1,1,1,0,0,20190107,20190329
1795,1,1,1,1,1,1,1,20190106,20190406
2169,1,1,1,1,1,0,0,20190311,20190405
2170,1,1,1,1,1,1,1,20190106,20190406
2001,1,1,1,1,1,0,0,20190107,20190405
2208,0,0,0,0,0,1,1,20190106,20190203
2210,0,0,0,0,0,1,1,20190209,20190406
2209,1,1,1,1,1,0,0,20190107,20190405
2007,0,0,0,0,0,1,1,20190202,20190406
1980,1,1,1,1,1,1,1,20190106,20190406
1796,0,0,0,0,0,1,1,20190106,20190406
3010,1,1,1,1,1,0,0,20190107,20190405
3040,1,1,1,1,1,0,0,20190107,20190405
3024,1,1,1,1,1,0,0,20190107,20190405
3026,1,1,1,1,1,0,0,20190107,20190405
3030,0,0,0,0,0,1,0,20190112,20190406
3042,0,0,0,0,0,1,1,20190106,20190406
3233,0,0,0,0,0,1,1,20190106,20190406
3112,1,1,1,1,1,0,0,20190107,20190405
3106,1,1,1,1,1,0,0,20190107,20190405
3053,0,0,0,0,0,0,1,20190106,20190331
3104,1,1,1,1,1,0,0,20190211,20190222
3139,1,1,1,1,0,0,0,20190107,20190404
3138,0,0,0,0,1,0,0,20190111,20190405
3109,1,1,1,1,1,0,0,20190107,20190405
3105,1,1,1,1,1,0,0,20190107,20190405
3056,0,0,0,0,0,0,1,20190106,20190331
3071,1,1,1,1,1,0,0,20190107,20190405
3023,0,0,0,0,0,1,0,20190112,20190406
3251,0,0,0,0,0,0,1,20190210,20190331
3174,1,1,1,1,1,0,0,20190107,20190405
3171,1,1,1,1,1,0,0,20190107,20190405
3169,1,1,1,1,1,0,0,20190318,20190322
3035,0,0,0,0,0,1,1,20190106,20190406
2125,0,0,0,0,0,0,1,20190106,20190331
3044,1,1,1,1,1,1,0,20190107,20190406
3087,1,1,1,1,1,0,0,20190107,20190405
3192,1,1,1,1,1,0,0,20190107,20190405
3119,1,1,1,1,1,0,0,20190128,20190215
3063,1,1,1,1,1,1,0,20190107,20190406
3177,0,0,0,0,0,1,0,20190112,20190330
3118,1,1,1,1,1,0,0,20190107,20190127
3075,1,1,1,1,1,0,0,20190107,20190405
3116,0,0,0,0,0,0,1,20190106,20190331
3041,0,0,0,0,0,0,1,20190106,20190331
3039,0,0,0,0,0,1,0,20190112,20190406
3178,1,1,1,1,1,0,0,20190107,20190322
3032,1,1,1,1,1,1,0,20190107,20190406
3011,1,1,1,1,1,0,0,20190107,20190322
3029,1,1,1,1,1,0,0,20190107,20190322
3016,0,0,0,0,0,0,1,20190106,20190331
3059,0,0,0,0,0,1,0,20190112,20190330
3277,1,1,1,1,0,0,0,20190107,20190321
3276,1,1,1,1,0,0,0,20190325,20190404
3117,0,0,0,0,0,1,0,20190112,20190330
3274,0,0,0,0,1,0,0,20190111,20190322
3224,0,0,0,0,0,1,1,20190106,20190331
3227,0,0,0,0,0,0,1,20190106,20190331
2126,0,0,0,0,0,0,1,20190106,20190331
1848,0,0,0,0,0,1,0,20190112,20190330
3070,0,0,0,0,0,1,1,20190106,20190406
3145,1,1,1,1,1,1,0,20190107,20190406
3223,0,0,0,0,0,1,0,20190112,20190330
3173,1,1,1,1,1,1,0,20190107,20190406
3126,0,1,1,1,1,0,0,20190226,20190405
3130,1,1,1,1,1,0,0,20190107,20190401
3015,0,0,0,0,0,1,0,20190112,20190406
3060,0,0,0,0,0,1,1,20190106,20190406
3050,0,0,0,0,0,0,1,20190106,20190331
3245,1,1,1,1,1,0,0,20190107,20190201
3031,0,0,0,0,0,1,0,20190112,20190406
3157,0,0,0,0,0,1,0,20190112,20190406
3058,0,0,0,0,0,1,1,20190106,20190406
3034,0,0,0,0,0,0,1,20190106,20190331
3121,0,0,0,0,0,1,1,20190106,20190406
3125,1,1,1,1,1,0,0,20190107,20190401
3103,1,1,1,1,1,0,0,20190107,20190405
3065,1,1,1,1,1,0,0,20190107,20190315
3240,0,0,0,0,0,0,1,20190106,20190310
3017,1,1,1,1,1,1,0,20190107,20190315
3271,1,1,1,1,1,0,0,20190204,20190315
3048,0,0,0,0,0,1,1,20190106,20190310
150,1,1,1,1,1,0,0,20190107,20190315
310,0,0,0,0,0,0,1,20190106,20190310
3062,1,1,1,1,1,1,0,20190107,20190315
3158,0,0,0,0,0,1,0,20190112,20190330
309,1,1,1,1,1,0,0,20190107,20190315
3102,0,1,1,1,1,0,0,20190108,20190315
3101,1,0,0,0,0,0,0,20190107,20190311
3028,1,1,1,1,1,0,0,20190107,20190322
161,0,0,0,0,0,1,0,20190112,20190406
3098,1,1,1,1,1,1,0,20190107,20190406
3020,1,1,1,1,1,0,0,20190107,20190405
3217,1,1,1,1,1,0,0,20190107,20190405
2488,1,1,1,1,1,1,0,20190107,20190406
229,0,0,0,0,0,1,1,20190106,20190406
3259,0,0,0,0,0,1,0,20190107,20190406
3084,1,1,1,1,1,0,1,20190106,20190405
3077,0,0,0,0,0,1,0,20190209,20190406
2475,1,1,1,1,1,1,0,20190107,20190406
3095,1,1,1,1,1,0,0,20190107,20190405
3019,1,1,1,1,1,1,0,20190107,20190406
3080,1,1,1,1,1,0,0,20190107,20190201
3210,1,1,1,1,1,0,0,20190107,20190201
3179,1,1,1,1,0,1,1,20190106,20190203
3180,0,0,0,0,1,0,0,20190111,20190201
3182,1,1,1,1,0,0,0,20190107,20190131
3054,0,0,0,0,0,1,0,20190112,20190216
3021,0,0,0,0,0,0,1,20190106,20190217
3078,0,0,0,0,0,1,1,20190106,20190217
3167,0,0,0,0,0,1,1,20190106,20190406
225,1,1,1,1,1,0,0,20190107,20190329
3176,1,1,1,1,1,0,0,20190107,20190329
3175,1,1,1,1,1,0,0,20190107,20190405
222,1,1,1,1,1,1,0,20190107,20190330
228,1,1,1,1,1,1,1,20190106,20190331
3089,1,1,1,1,1,0,1,20190106,20190331
226,1,1,1,1,1,0,1,20190106,20190331
220,1,1,1,1,1,0,0,20190107,20190329
274,0,0,0,0,0,0,1,20190106,20190331
275,1,1,1,1,1,0,0,20190107,20190329
436,1,1,1,1,1,0,0,20190204,20190308
352,1,1,1,1,1,0,0,20190107,20190329
3152,0,0,0,0,0,1,0,20190112,20190406
3090,1,1,1,1,1,1,1,20190106,20190406
3153,1,1,1,1,1,0,0,20190107,20190322
3241,0,0,0,0,0,1,0,20190330,20190406
3247,1,1,1,1,1,0,0,20190204,20190322
3252,0,0,0,0,0,1,1,20190330,20190406
3250,1,1,1,1,1,0,0,20190107,20190322
5446,1,1,1,1,1,0,0,20190325,20190405
5442,1,1,1,1,1,1,0,20190325,20190406
3012,1,1,1,1,1,0,0,20190107,20190308
5441,1,1,1,1,1,1,0,20190107,20190323
3051,1,1,1,1,1,1,0,20190107,20190406
3018,1,1,1,1,1,0,0,20190107,20190308
3100,1,1,1,1,1,0,0,20190107,20190118
3183,1,1,1,1,1,0,0,20190107,20190118
3221,0,0,0,0,0,1,0,20190112,20190216
3235,0,0,0,0,0,1,1,20190223,20190303
3234,0,0,0,0,0,1,1,20190106,20190217
3238,0,0,0,0,0,0,1,20190106,20190217
193,1,1,1,1,1,0,0,20190107,20190215
3229,1,1,1,1,0,0,0,20190107,20190214
3211,0,0,0,0,1,0,0,20190111,20190308
3212,1,1,1,1,0,0,0,20190107,20190307
3232,0,0,0,0,1,0,0,20190222,20190308
3230,1,1,1,1,0,0,0,20190218,20190307
3231,0,0,0,0,1,0,0,20190111,20190215
283,0,0,0,0,0,1,0,20190112,20190119
303,0,0,0,0,0,0,1,20190106,20190120
3269,1,1,1,1,1,0,0,20190311,20190405
3215,1,1,1,1,0,0,0,20190107,20190117
3209,1,1,1,1,0,0,0,20190107,20190117
3208,0,0,0,0,1,0,0,20190111,20190118
3214,0,0,0,0,1,0,0,20190111,20190118
3195,0,0,0,0,0,1,1,20190106,20190120
3205,1,1,1,1,1,0,0,20190107,20190405
3268,1,1,1,1,1,0,0,20190204,20190405
3253,0,0,0,0,0,0,1,20190106,20190303
3204,0,0,0,0,0,1,0,20190112,20190302
3256,0,0,0,0,0,0,1,20190121,20190127
3225,1,1,1,1,1,0,0,20190107,20190215
3248,1,1,1,1,1,0,0,20190107,20190118
3237,1,1,1,1,0,0,0,20190107,20190214
3236,0,0,0,0,1,0,0,20190111,20190215
3254,0,0,0,0,0,0,1,20190114,20190120
3244,1,1,1,1,0,0,0,20190107,20190117
1619,1,1,1,1,0,0,0,20190107,20190117
2458,0,0,0,0,1,0,0,20190111,20190118
3242,0,0,0,0,0,0,1,20190106,20190120
3124,1,1,1,1,0,0,0,20190107,20190307
3123,0,0,0,0,1,0,0,20190111,20190308
3264,0,0,0,0,1,0,0,20190111,20190118
3265,1,1,1,1,0,0,0,20190107,20190117
3099,1,1,1,1,1,1,0,20190107,20190406
3129,0,0,0,0,0,0,1,20190106,20190317
3228,1,1,1,1,1,0,0,20190107,20190405
3249,1,1,1,1,1,0,0,20190107,20190405
333,0,0,0,0,0,1,0,20190112,20190406
232,1,1,1,1,1,0,0,20190107,20190405
345,0,0,0,0,0,0,1,20190106,20190331
235,1,1,1,1,1,0,0,20190107,20190405
343,0,0,0,0,0,1,1,20190106,20190406
410,1,1,1,1,1,0,0,20190204,20190405
388,0,0,0,0,0,1,1,20190121,20190406
426,1,1,1,1,1,1,0,20190107,20190406
233,1,1,1,1,1,0,0,20190107,20190405
391,0,0,0,0,0,1,1,20190121,20190406
392,1,1,1,1,1,1,1,20190121,20190406
363,1,1,1,1,1,1,0,20190107,20190406
368,0,0,0,0,0,1,1,20190106,20190406
347,0,0,0,0,0,0,1,20190106,20190324
390,0,0,0,0,0,1,0,20190112,20190406
396,1,1,1,1,1,1,1,20190121,20190406
397,0,0,0,0,0,1,1,20190121,20190406
394,1,1,1,1,1,1,1,20190121,20190406
370,1,1,1,1,1,1,0,20190107,20190406
395,0,0,0,0,0,0,1,20190106,20190331
393,0,0,0,0,0,0,1,20190106,20190331
359,0,0,0,0,0,0,1,20190106,20190331
172,0,0,0,0,0,0,1,20190106,20190210
147,0,0,0,0,0,1,0,20190112,20190209
316,1,1,1,1,1,1,1,20190106,20190127
149,1,1,1,1,1,0,0,20190107,20190208
175,0,0,0,0,0,0,1,20190106,20190331
164,1,1,1,1,1,0,0,20190107,20190405
208,0,0,0,0,0,0,1,20190106,20190331
183,1,1,1,1,1,0,1,20190106,20190210
154,1,1,1,1,1,0,1,20190106,20190210
248,0,0,0,0,0,1,0,20190112,20190209
244,0,0,0,0,0,0,1,20190203,20190210
245,0,0,0,0,0,1,1,20190106,20190210
402,0,0,0,0,0,1,1,20190106,20190210
470,1,1,1,1,1,0,0,20190107,20190208
240,1,1,1,1,1,1,1,20190106,20190210
242,1,1,1,1,1,1,1,20190106,20190210
202,1,1,1,1,1,1,0,20190107,20190209
187,1,1,1,1,1,1,0,20190107,20190406
181,1,1,1,1,1,1,1,20190106,20190406
180,1,1,1,1,1,0,0,20190107,20190405
177,1,1,1,1,1,0,0,20190107,20190315
267,0,0,0,0,0,0,1,20190106,20190310
268,1,1,1,1,1,0,0,20190107,20190315
194,1,1,1,1,1,1,0,20190107,20190315
218,1,1,1,1,1,1,0,20190107,20190315
178,0,0,0,0,0,1,1,20190106,20190406
448,1,1,1,1,1,0,0,20190107,20190201
446,0,0,0,0,0,1,0,20190112,20190202
457,1,1,1,1,1,0,0,20190107,20190201
269,1,1,1,1,1,1,0,20190107,20190209
376,1,1,1,1,1,0,0,20190128,20190208
455,0,0,0,0,0,1,1,20190114,20190127
434,0,0,0,0,0,1,0,20190112,20190209
284,0,0,0,0,0,1,0,20190126,20190209
362,0,0,0,0,0,1,1,20190126,20190210
11,1,1,1,1,1,1,1,20190106,20190120
467,1,1,1,1,1,0,0,20190107,20190118
247,0,0,0,0,0,1,1,20190106,20190210
270,1,0,0,0,0,0,0,20190121,20190208
447,1,1,1,1,1,1,1,20190204,20190210
246,0,0,0,0,0,1,1,20190106,20190210
473,1,1,0,0,0,0,0,20190325,20190326
173,1,1,1,1,1,0,0,20190107,20190222
259,1,0,0,0,0,0,0,20190107,20190218
165,1,1,1,1,1,0,0,20190107,20190222
336,0,0,0,0,0,0,1,20190106,20190224
338,1,1,1,1,1,0,0,20190107,20190222
238,1,1,1,1,1,1,0,20190107,20190223
239,1,1,1,1,1,0,1,20190106,20190224
190,1,1,1,1,1,1,1,20190106,20190224
171,1,1,1,1,1,1,0,20190107,20190223
197,0,0,0,0,0,0,1,20190106,20190224
151,1,1,1,1,0,0,0,20190107,20190221
205,0,1,1,1,1,0,0,20190108,20190222
480,0,0,0,0,0,1,1,20190106,20190223
433,0,0,0,0,0,1,1,20190106,20190224
272,0,0,0,0,0,1,0,20190112,20190223
176,1,1,1,1,1,0,0,20190107,20190405
216,1,1,1,1,1,0,1,20190106,20190405
186,1,1,1,1,1,0,0,20190107,20190405
431,1,1,1,1,1,0,0,20190107,20190315
432,0,0,0,0,0,0,1,20190106,20190310
358,1,1,1,1,1,1,0,20190107,20190405
3159,1,0,0,0,0,0,0,20190107,20190311
3166,1,1,1,1,1,1,0,20190107,20190315
3172,0,0,0,0,0,1,1,20190106,20190310
474,1,0,0,0,0,0,0,20190204,20190318
471,1,1,1,1,1,0,1,20190106,20190324
437,0,0,0,0,0,1,0,20190202,20190406
476,1,1,1,1,0,0,1,20190325,20190404
475,1,0,0,0,0,0,0,20190325,20190401
5415,0,1,1,1,1,1,0,20190112,20190406
5460,0,0,0,0,0,1,0,20190330,20190406
5444,0,0,0,0,1,0,1,20190106,20190324
5445,0,0,0,0,1,0,1,20190329,20190405
162,1,1,1,1,0,0,0,20190107,20190321
195,1,1,1,1,1,0,0,20190107,20190322
3185,1,1,1,1,1,0,0,20190107,20190322
3199,1,1,1,1,1,0,0,20190107,20190405
3013,1,1,1,1,1,0,0,20190107,20190405
3187,1,1,0,1,1,0,0,20190325,20190405
256,1,1,1,1,1,0,0,20190107,20190405
419,1,1,1,1,1,0,0,20190107,20190405
250,1,1,1,1,1,0,0,20190107,20190322
253,1,1,1,1,1,0,0,20190325,20190405
196,0,0,0,0,0,0,1,20190106,20190331
198,1,1,1,1,1,0,0,20190107,20190405
159,0,0,0,0,0,1,0,20190112,20190406
230,1,1,1,1,1,0,0,20190107,20190405
214,1,1,1,1,1,0,0,20190107,20190405
170,1,1,1,1,1,0,0,20190107,20190405
488,0,0,0,0,0,1,0,20190119,20190406
257,1,1,1,1,1,0,0,20190107,20190405
212,1,1,1,1,1,0,0,20190107,20190405
265,1,1,1,1,0,0,0,20190107,20190328
266,0,0,0,0,1,0,0,20190111,20190329
217,1,1,1,1,1,0,0,20190107,20190329
203,0,0,0,0,0,1,0,20190112,20190330
189,0,0,0,0,0,0,1,20190106,20190331
349,1,1,1,1,1,0,0,20190107,20190215
487,0,0,0,0,0,1,0,20190223,20190323
414,1,1,1,1,1,0,1,20190128,20190215
412,0,0,0,0,0,0,1,20190121,20190127
415,0,0,0,0,0,1,0,20190128,20190209
485,0,0,0,0,0,1,1,20190128,20190210
409,0,0,0,0,0,1,1,20190121,20190127
460,0,0,0,0,0,1,1,20190121,20190127
459,0,0,0,0,0,1,1,20190128,20190210
411,0,0,0,0,0,1,1,20190114,20190120
417,0,0,0,0,0,1,1,20190128,20190210
477,1,1,1,1,1,1,0,20190128,20190215
422,1,1,1,1,1,1,0,20190128,20190215
463,0,0,0,0,0,1,0,20190128,20190209
408,1,1,1,1,1,1,1,20190128,20190215
413,0,0,0,0,0,0,1,20190128,20190210
418,1,1,1,1,1,1,1,20190128,20190215
435,1,1,1,1,1,1,1,20190128,20190215
5432,0,0,0,0,0,1,0,20190216,20190406
5439,0,0,0,0,0,1,0,20190112,20190406
5448,1,1,1,1,1,0,0,20190107,20190201
5435,0,0,0,0,0,1,0,20190202,20190406
5438,0,0,0,0,0,0,1,20190203,20190331
5395,0,0,0,0,0,1,1,20190106,20190406
5436,0,0,0,0,0,1,0,20190112,20190126
5443,0,0,0,0,0,1,0,20190202,20190406
5241,1,0,0,0,0,0,0,20190204,20190401
5414,1,1,1,1,1,1,0,20190112,20190406
5422,1,1,1,1,1,1,0,20190107,20190201
5421,1,1,1,1,1,1,0,20190202,20190406
5451,0,1,1,1,1,0,0,20190205,20190405
1625,0,0,0,0,0,0,1,20190106,20190331
5424,1,1,1,1,1,1,0,20190107,20190201
1753,1,1,1,1,1,0,0,20190107,20190405
5396,0,0,0,0,0,1,0,20190112,20190406
5400,0,0,0,0,0,1,1,20190106,20190406
5398,0,0,0,0,0,0,1,20190106,20190331
5450,1,1,1,1,1,0,0,20190304,20190405
5456,1,1,1,1,1,0,0,20190107,20190301
5455,1,1,1,1,0,0,0,20190114,20190117
5457,1,1,1,1,1,0,0,20190304,20190405
5417,1,1,1,1,1,1,1,20190106,20190201
5416,1,1,1,1,1,1,1,20190202,20190406
5428,1,1,1,1,1,1,1,20190107,20190406
5392,1,1,1,1,1,0,0,20190107,20190405
5423,1,1,1,1,1,1,0,20190202,20190406
5418,1,1,1,1,1,1,0,20190112,20190406
5419,1,1,1,1,1,1,0,20190107,20190201
5420,1,1,1,1,1,1,1,20190204,20190406
5437,1,1,1,1,1,1,0,20190107,20190406
4529,0,0,0,0,1,0,0,20190201,20190405
4528,0,0,0,0,1,0,0,20190111,20190125
4523,0,0,0,0,0,1,0,20190112,20190126
4562,1,1,1,1,1,0,0,20190129,20190405
4560,0,1,1,1,1,0,0,20190108,20190125
4511,0,1,1,1,1,0,0,20190108,20190125
4514,0,1,1,1,1,0,0,20190129,20190405
4512,1,0,0,0,0,0,0,20190204,20190401
4518,0,0,0,0,0,0,1,20190203,20190331
4527,0,0,0,0,0,0,1,20190106,20190127
4549,1,1,1,1,1,0,0,20190107,20190128
4521,0,0,0,0,0,1,1,20190202,20190406
4513,1,0,0,0,0,0,0,20190107,20190128
4524,0,0,0,0,0,1,1,20190106,20190127
4517,0,0,0,0,0,0,1,20190106,20190127
4522,0,0,0,0,0,1,0,20190202,20190406
4530,1,1,1,1,0,0,0,20190129,20190404
4531,1,1,1,1,0,0,0,20190107,20190128
4563,1,1,1,1,1,0,0,20190107,20190128
4554,0,0,0,0,1,0,0,20190201,20190405
4519,1,1,1,1,1,0,0,20190107,20190405
4548,0,1,1,1,1,0,0,20190129,20190201
4556,1,1,1,1,1,0,0,20190204,20190405
4564,0,0,0,0,0,1,1,20190202,20190406
4547,1,1,1,1,1,0,0,20190204,20190405
2422,0,0,0,0,0,1,1,20190106,20190406
4471,1,1,1,1,1,1,0,20190107,20190406
4477,1,1,1,1,1,1,1,20190106,20190406
4476,0,0,0,0,0,1,1,20190106,20190406
4484,1,1,1,1,1,0,1,20190106,20190405
4482,1,1,0,1,1,0,0,20190107,20190405
4481,0,0,1,0,0,0,0,20190109,20190403
4488,0,0,0,0,0,0,1,20190106,20190331
4561,1,1,1,1,1,1,0,20190107,20190406
2257,1,1,1,1,1,1,0,20190107,20190406
2454,1,1,1,1,1,1,1,20190106,20190406
2302,1,1,1,1,1,0,0,20190107,20190405
2323,0,0,0,0,0,1,0,20190112,20190406
2447,1,1,1,1,1,0,1,20190106,20190113
2326,1,1,1,1,0,0,0,20190107,20190110
2325,1,1,1,1,1,1,0,20190112,20190406
2294,1,1,1,1,1,0,0,20190107,20190329
2275,1,1,1,1,1,0,0,20190107,20190405
2364,1,1,1,1,1,1,1,20190106,20190406
2288,1,1,1,1,1,0,0,20190107,20190405
2452,0,0,0,0,0,1,1,20190106,20190406
2445,1,1,1,1,0,0,1,20190204,20190404
2444,1,1,1,1,0,0,1,20190106,20190203
2448,0,0,0,0,1,0,0,20190208,20190405
2309,1,1,1,1,0,1,0,20190107,20190406
2426,1,1,1,1,1,0,0,20190107,20190405
2251,1,1,1,1,0,0,0,20190107,20190404
1511,1,1,1,1,0,0,1,20190106,20190404
2370,1,1,1,1,1,0,0,20190107,20190111
2420,1,1,1,1,1,0,0,20190111,20190201
2419,1,1,1,1,0,0,0,20190107,20190110
2421,1,1,1,1,1,0,0,20190204,20190405
1484,1,1,1,1,1,0,0,20190107,20190308
2262,1,1,1,1,1,0,0,20190107,20190405
2263,1,1,1,1,1,1,1,20190106,20190406
1476,0,0,0,0,0,0,1,20190106,20190331
1477,1,1,1,1,1,1,1,20190106,20190406
3453,0,0,0,0,0,0,1,20190303,20190317
1305,0,0,0,0,0,1,0,20190112,20190406
5213,0,0,0,0,1,0,1,20190106,20190405
5248,1,1,1,1,1,0,0,20190107,20190405
1483,1,1,1,1,1,1,0,20190107,20190406
1682,1,1,1,1,1,0,0,20190107,20190405
5229,1,1,1,1,1,0,0,20190107,20190405
5371,1,1,1,1,1,0,0,20190107,20190405
5370,1,1,1,1,0,0,0,20190318,20190321
5307,0,0,0,0,0,0,1,20190310,20190317
1767,1,1,1,1,1,0,0,20190107,20190405
1745,0,0,0,0,1,0,0,20190111,20190405
1744,1,1,1,1,0,0,0,20190107,20190404
1710,0,0,0,0,0,1,1,20190106,20190406
1790,0,0,0,0,0,1,1,20190106,20190406
1785,0,0,0,0,0,1,1,20190209,20190406
1735,0,0,0,0,1,0,0,20190111,20190405
1736,1,1,1,1,0,1,0,20190107,20190310
1734,0,0,0,0,1,0,0,20190315,20190329
1740,1,1,1,1,0,1,0,20190312,20190330
1713,0,0,0,0,0,0,1,20190106,20190310
1693,1,1,1,1,1,0,0,20190204,20190310
1514,0,0,0,0,0,1,0,20190112,20190406
1724,0,0,0,0,0,1,0,20190112,20190406
1788,0,0,0,0,0,1,0,20190112,20190224
1699,0,0,0,0,0,1,0,20190323,20190330
1772,1,1,1,1,1,0,1,20190106,20190310
1774,1,1,1,1,1,0,1,20190312,20190331
1572,1,1,1,1,1,0,0,20190107,20190405
1573,0,0,0,0,1,0,0,20190208,20190215
1715,0,0,0,0,0,1,0,20190112,20190406
1709,1,1,1,1,1,0,0,20190218,20190310
1723,1,0,0,0,0,0,0,20190318,20190325
1647,1,1,1,1,1,0,0,20190107,20190405
1720,0,1,1,1,1,0,0,20190108,20190405
1721,0,1,1,1,1,0,0,20190312,20190329
1722,1,0,0,0,0,0,0,20190107,20190401
1510,0,0,0,0,0,1,1,20190106,20190406
1719,0,0,0,0,0,1,0,20190107,20190406
1584,1,1,1,1,1,0,0,20190107,20190125
1718,0,0,0,0,0,1,1,20190106,20190406
1621,1,1,1,1,0,1,1,20190106,20190406
1479,0,0,0,0,0,1,0,20190112,20190406
1513,1,1,1,1,1,0,0,20190107,20190405
2327,1,0,0,0,1,0,0,20190107,20190405
2329,1,0,0,0,1,0,0,20190107,20190405
5360,0,0,0,0,1,1,0,20190111,20190223
5362,0,0,0,0,1,1,0,20190301,20190317
5391,0,0,0,0,0,1,1,20190302,20190317
1763,0,0,0,0,0,0,1,20190324,20190331
5357,1,1,1,1,1,1,0,20190301,20190317
1765,0,0,0,0,0,1,1,20190106,20190224
1764,0,0,0,0,0,1,1,20190302,20190317
1775,0,0,0,0,0,1,0,20190302,20190317
1787,0,0,0,0,0,0,1,20190303,20190331
5308,1,1,1,1,1,0,0,20190204,20190310
5310,1,1,1,1,1,0,0,20190312,20190329
5311,0,0,0,0,0,1,0,20190209,20190310
1491,0,0,0,0,0,1,1,20190106,20190406
1689,1,1,1,1,1,0,0,20190204,20190308
1700,1,1,1,1,1,1,1,20190204,20190406
1579,0,0,0,0,0,0,1,20190106,20190331
1750,1,1,1,1,1,1,1,20190106,20190310
1486,1,1,1,1,1,1,0,20190107,20190406
1752,1,1,1,1,1,1,1,20190312,20190331
1773,0,0,0,0,0,0,1,20190106,20190310
1771,0,0,0,0,0,0,1,20190317,20190331
1786,1,1,1,1,1,0,0,20190114,20190405
1769,0,0,0,0,0,1,0,20190304,20190406
